DATE,VALUE,MR,X_BAR,MR_BAR,UNPL,LNPL,URL,TWO_SIGMA_UPPER,TWO_SIGMA_LOWER,SIGNAL_RULE_1,SIGNAL_RULE_2,SIGNAL_RULE_3,MR_SIGNAL,ANY_SIGNAL
2024-04-23,25487,1305,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,false,true,false,true
2024-04-24,23472,2015,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,true,false,true
2024-04-25,22612,860,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,true,false,true
2024-04-26,21535,1077,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-04-27,16347,5188,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-04-28,16917,570,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-04-29,24192,7275,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,true,false,true
2024-04-30,24991,799,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,false,true,false,true
2024-05-01,23979,1012,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,true,false,true
2024-05-02,25026,1047,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,false,true,false,true
2024-05-03,23089,1937,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,true,false,true
2024-05-04,16827,6262,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-05-05,17417,590,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-05-06,23548,6131,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,true,false,true
2024-05-07,23787,239,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,true,false,true
2024-05-08,23872,85,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,true,false,true
2024-05-09,23488,384,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,true,false,true
2024-05-10,21555,1933,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-05-11,15774,5781,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-05-12,16596,822,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-05-13,25547,8951,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,false,true,true,true
2024-05-14,28976,3429,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,false,true,false,true
2024-05-15,27280,1696,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,false,true,false,true
2024-05-16,26731,549,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,false,true,false,true
2024-05-17,22957,3774,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,true,false,true
2024-05-18,16574,6383,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-05-19,17454,880,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-05-20,23433,5979,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,true,false,true
2024-05-21,24762,1329,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,false,true,false,true
2024-05-22,24932,170,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,false,true,false,true
2024-05-23,23413,1519,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,true,false,true
2024-05-24,21235,2178,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-05-25,15218,6017,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-05-26,14808,410,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-05-27,18818,4010,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-05-28,23501,4683,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,true,false,true
2024-05-29,23146,355,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,true,false,true
2024-05-30,22094,1052,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-05-31,20739,1355,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-06-01,14884,5855,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-06-02,15593,709,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-06-03,22307,6714,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-06-04,21945,362,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-06-05,21771,174,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-06-06,21182,589,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-06-07,18999,2183,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-06-08,13457,5542,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-06-09,14675,1218,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-06-10,20504,5829,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-06-11,20572,68,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-06-12,20685,113,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-06-13,20486,199,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-06-14,18289,2197,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-06-15,13207,5082,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,true,false,true
2024-06-16,12708,499,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,true,false,true
2024-06-17,18111,5403,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-06-18,18561,450,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-06-19,17603,958,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-06-20,18716,1113,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-06-21,16267,2449,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-06-22,10600,5667,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,false,true,false,true
2024-06-23,11102,502,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,false,true,false,true
2024-06-24,16823,5721,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-06-25,18023,1200,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-06-26,17915,108,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2024-06-27,17381,534,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2024-06-28,15638,1743,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2024-06-29,10977,4661,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2024-06-30,11720,743,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,true,false,true
2024-07-01,17158,5438,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2024-07-02,17676,518,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2024-07-03,17637,39,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2024-07-04,13487,4150,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2024-07-05,13494,7,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2024-07-06,10263,3231,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2024-07-07,10952,689,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2024-07-08,16684,5732,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2024-07-09,17791,1107,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2024-07-10,17569,222,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2024-07-11,17372,197,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2024-07-12,16105,1267,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2024-07-13,11053,5052,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2024-07-14,10636,417,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2024-07-15,16692,6056,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2024-07-16,17356,664,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2024-07-17,17063,293,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2024-07-18,17500,437,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2024-07-19,15854,1646,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2024-07-20,11129,4725,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2024-07-21,11713,584,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,true,false,true
2024-07-22,16942,5229,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2024-07-23,16832,110,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2024-07-24,17849,1017,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2024-07-25,16795,1054,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2024-07-26,14455,2340,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2024-07-27,10104,4351,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2024-07-28,10333,229,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2024-07-29,15747,5414,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2024-07-30,16017,270,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2024-07-31,15994,23,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2024-08-01,15845,149,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2024-08-02,14380,1465,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2024-08-03,10666,3714,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2024-08-04,11623,957,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,true,false,true
2024-08-05,15742,4119,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2024-08-06,16461,719,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2024-08-07,16984,523,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2024-08-08,17926,942,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2024-08-09,15567,2359,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2024-08-10,10653,4914,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2024-08-11,10942,289,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2024-08-12,16284,5342,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2024-08-13,16673,389,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2024-08-14,16825,152,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2024-08-15,18208,1383,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-08-16,15859,2349,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-08-17,11282,4577,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,true,false,true
2024-08-18,11449,167,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,true,false,true
2024-08-19,16682,5233,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-08-20,18992,2310,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-08-21,16939,2053,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2024-08-22,16593,346,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2024-08-23,15815,778,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2024-08-24,10853,4962,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2024-08-25,11032,179,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2024-08-26,16142,5110,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2024-08-27,16987,845,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2024-08-28,17071,84,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2024-08-29,16603,468,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2024-08-30,15313,1290,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2024-08-31,11209,4104,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,true,false,true
2024-09-01,11003,206,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2024-09-02,13932,2929,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2024-09-03,17488,3556,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2024-09-04,19044,1556,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-09-05,18754,290,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-09-06,16897,1857,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-09-07,11372,5525,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,true,false,true
2024-09-08,11835,463,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,true,false,true
2024-09-09,17328,5493,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-09-10,18454,1126,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-09-11,18043,411,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-09-12,18964,921,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-09-13,17190,1774,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-09-14,11772,5418,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,true,false,true
2024-09-15,12889,1117,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,true,false,true
2024-09-16,19939,7050,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-09-17,20940,1001,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-09-18,19738,1202,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-09-19,19920,182,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-09-20,18205,1715,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-09-21,11413,6792,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,true,false,true
2024-09-22,12051,638,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,true,false,true
2024-09-23,18905,6854,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-09-24,20158,1253,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-09-25,18580,1578,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-09-26,18551,29,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-09-27,17043,1508,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-09-28,11162,5881,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,false,true,false,true
2024-09-29,12170,1008,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,true,false,true
2024-09-30,19269,7099,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-10-01,19463,194,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-10-02,22810,3347,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,true,false,true
2024-10-03,23693,883,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,true,false,true
2024-10-04,24158,465,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,true,false,true
2024-10-05,17489,6669,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-10-06,16802,687,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-10-07,23110,6308,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,true,false,true
2024-10-08,23534,424,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,true,false,true
2024-10-09,23968,434,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,true,false,true
2024-10-10,24363,395,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,true,false,true
2024-10-11,22900,1463,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,true,false,true
2024-10-12,15044,7856,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-10-13,15295,251,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-10-14,23856,8561,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,true,true,true
2024-10-15,24767,911,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,false,true,false,true
2024-10-16,26325,1558,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,false,true,false,true
2024-10-17,24737,1588,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,false,true,false,true
2024-10-18,22041,2696,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-10-19,14855,7186,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-10-20,16567,1712,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-10-21,26078,9511,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,false,true,true,true
2024-10-22,26343,265,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,false,true,false,true
2024-10-23,25412,931,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,false,true,false,true
2024-10-24,24030,1382,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,true,false,true
2024-10-25,22002,2028,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-10-26,14450,7552,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-10-27,15062,612,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-10-28,21445,6383,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-10-29,21636,191,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-10-30,23019,1383,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-10-31,21357,1662,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-11-01,20038,1319,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-11-02,13964,6074,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-11-03,13995,31,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-11-04,21990,7995,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-11-05,21714,276,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-11-06,20862,852,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-11-07,22381,1519,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-11-08,20510,1871,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-11-09,14738,5772,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-11-10,15374,636,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-11-11,25753,10379,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,false,true,true,true
2024-11-12,23872,1881,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,true,false,true
2024-11-13,26139,2267,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,false,true,false,true
2024-11-14,24896,1243,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,false,true,false,true
2024-11-15,21775,3121,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-11-16,14436,7339,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-11-17,15858,1422,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-11-18,23939,8081,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,true,false,true
2024-11-19,25725,1786,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,false,true,false,true
2024-11-20,25427,298,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,false,true,false,true
2024-11-21,26969,1542,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,false,true,false,true
2024-11-22,23709,3260,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,true,false,true
2024-11-23,15873,7836,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-11-24,16843,970,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-11-25,24315,7472,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,true,false,true
2024-11-26,27022,2707,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2024-11-27,23991,3031,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,true,false,true
2024-11-28,20121,3870,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2024-11-29,19390,731,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2024-11-30,18868,522,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2024-12-01,18798,70,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2024-12-02,28293,9495,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,true,true
2024-12-03,25037,3256,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2024-12-04,24729,308,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2024-12-05,24660,69,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,true,false,true
2024-12-06,22541,2119,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,true,false,true
2024-12-07,13142,9399,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,true,true,true
2024-12-08,13274,132,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,true,false,true
2024-12-09,19518,6244,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-12-10,20342,824,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-12-11,20411,69,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-12-12,20607,196,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-12-13,20759,152,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-12-14,14523,6236,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-12-15,14189,334,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-12-16,20596,6407,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-12-17,20331,265,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-12-18,22472,2141,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
